listing_id,Mean_Sentiment_Polarity,Total_Reviews_per_listing
9939740,0.3844088976850192,73
9945250,0.4362050159524118,48
9955215,0.4718798030359179,43
9957555,0.41409656534459316,127
9971854,0.424390799976391,130
9974658,0.478125,2
9977523,0.3930563572230239,9
9979329,0.45332081223283843,36
9995551,0.4393474485955576,120
10000273,0.4036413454270597,7
10018095,0.3058068388498077,16
10019082,0.43928425675893895,97
10023353,0.25637373737373736,3
10043487,0.3798864137405804,12
10054232,0.35170951358045516,33
10054747,0.3703750249228018,99
10060388,0.44666666666666666,2
10104370,0.4529732905982906,8
10121329,0.4816368816368817,3
10123910,0.4454227934918783,60
10125020,0.44697772627230314,305
10135378,0.3939968567819445,42
10136155,0.472876897257332,23
10140582,0.21294191919191915,2
10143433,0.5222222222222223,1
10144837,0.3884362139917696,3
10152489,0.5047916666666666,2
10186540,0.39540603100411587,77
10191917,0.4355934776777168,23
10192213,0.4379651501757929,67
10211609,0.44720495433945934,41
10231701,0.36408269168872825,64
10235136,1.0,1
10247077,0.2728907203907204,3
10247453,0.43741519429741604,48
10249527,0.24375000000000002,1
10252110,0.5789583333333335,2
10252909,0.3816285081004537,54
10262971,0.35716300433765946,34
10263907,0.3965265287208289,296
10266102,0.4585362844941045,58
10280132,0.3872988808832099,64
10292753,0.4205167758711383,124
10295151,0.37457756038152223,68
10332096,0.40792323776017536,75
10332360,0.41360984366197207,198
10339145,0.3338170995670996,5
10341497,0.3821448279778111,34
10342489,0.4005042238017739,63
10344140,0.38245189863428053,51
10344159,0.5044928321773952,28
10344631,0.3623095854690892,58
10362672,0.39446184260285705,59
10363748,0.44690200951312065,9
10364350,0.4358518987018859,131
10381091,0.3173373112437506,15
10385048,0.4230896722731553,78
10385380,0.38587198205701867,43
10385475,0.419770669452019,40
10385651,0.40040929422686394,49
10389706,0.41434267770650507,135
10392613,0.3937392816736148,83
10434283,0.3576628407873305,70
10439666,0.3988139980624392,240
10447755,0.43414433735167385,76
10457360,0.3835805716087076,172
10457451,0.37771633206541727,158
10459203,0.4080534932117934,100
10472239,0.4485587370174357,23
10475901,0.45584695129004865,54
10497998,0.4404994024376039,140
10527346,0.5214789401924532,41
10529088,0.4274348018284742,112
10550119,0.5527777777777778,2
10552175,0.38751078801254923,36
10565147,0.3783166972035278,97
10567174,0.2612705463728191,6
10569919,0.49791722419549506,29
10576141,0.3785646637882206,17
10588390,0.44303366217777146,102
10601481,0.39869378329295424,28
10605405,0.3794327162981329,158
10605440,0.36438814907963823,161
10635152,0.4001864577172482,173
10653360,0.3067725792282218,12
10653503,0.3860244711814237,79
10656491,0.47301631810495576,71
10658186,0.3727936671610284,30
10674653,0.3931085272711455,120
10675363,0.38308496141273646,51
10675716,0.4919444444444445,1
10676154,0.3848556326176304,96
10677911,0.41861418477328294,121
10700054,0.3154850270380573,11
10728153,0.4001553954429481,102
10728468,0.4192891861260135,45
10729301,0.4231280431950495,29
10733212,0.42622167863078597,35
10752600,0.4132349264242815,120
10768066,0.370825965808021,288
10768347,0.378209448391115,150
10772904,0.33238529856386995,5
10773688,0.4033979998787855,89
10773776,0.4494538989443125,347
10774207,0.32027749011900797,28
10812830,0.33960855722760486,9
10814218,0.416251554077558,106
10824641,0.41950174204450524,22
10829754,0.3346874516820094,32
10835493,0.3675670029491121,76
10861649,0.39949100618517414,227
10864677,0.46544421123701724,24
10868101,0.37897745155808493,91
10880656,0.4001796568830406,46
10881119,0.38882275880728107,129
10883736,0.4115223866833775,114
10886007,0.5313406385281385,4
10900388,0.4614801897532714,190
10904688,0.46199836777738085,134
10905350,0.4461760461760462,3
10905619,0.3871891327063741,2
10905695,0.0,1
10905835,0.5375,1
10905975,0.5786111111111112,2
10906361,0.3922748778998779,4
10907889,0.570861952861953,5
10912040,0.42007757337188184,196
10925009,0.43631879810004814,8
10928344,0.41888211627833116,78
10929753,0.22999999999999998,1
10947105,0.4559256341425459,10
10949926,0.43426548504092877,205
10964806,0.42655769134611354,42
10968061,0.382633181107613,14
10969868,0.4496298319988371,140
11022927,0.4086801219770677,13
11043911,0.4732060149448779,39
11047227,0.42917235772081713,146
11049779,0.2924210858585859,2
11068102,0.3685870428913192,11
11069945,0.4276693192146778,75
11070540,0.40619160972955626,21
11089653,0.36908931028475866,191
11093014,0.2200730035061557,10
11100061,0.3904513888888889,4
11111222,0.3926741169829271,263
11126156,0.4773019864106934,63
11127133,0.4461379669713002,9
11143024,0.39471570132141953,161
11143135,0.39691615226337457,6
11147078,0.39769348048886743,24
11149363,0.36763711046473463,68
11156208,0.4122787914005843,221
11159144,0.4076869748878475,159
11166887,0.39737743182743185,15
11169269,0.3923543069030663,396
11185534,0.370708016058178,48
11187428,0.43341567413455484,35
11187785,0.410952380952381,1
11191342,0.297664190850302,18
11192852,0.3508123369005722,13
11192859,0.4746286891019033,21
11192918,0.44161470473970477,6
11192936,0.3662306233328961,22
11192984,0.444530632126588,10
11192999,0.40268831638558206,16
11193025,0.41642246741677763,51
11193030,0.4079875782947211,15
11193034,0.41234487654822577,26
11193878,0.3278478330716112,235
11194237,0.32971340820401396,239
11194665,0.35838842674365173,239
11209111,0.41394198532948534,5
11212116,0.38342424242424245,4
11212147,0.23644708994709,3
11229199,0.4498503417484695,318
11237487,0.42374236632305395,192
11237631,0.30858974358974356,4
11238611,0.43728526906912546,67
11238941,0.43133372522266905,116
11244175,0.4479671976899275,129
11256469,0.21872360826308193,3
11257096,0.42071954933060624,103
11259633,0.4313012265512265,5
11259957,0.4808574459876543,6
11273183,0.40820522615205906,283
11279422,0.43469576719576714,5
11282097,0.42983883094180425,86
11298389,0.44117673992674,13
11302585,0.3959641256272331,145
11303784,0.42125220458553786,6
11304405,0.40445274558999994,273
11304669,0.13549382716049382,1
11308653,0.4091078194904254,63
11325366,0.27812499999999996,1
11325489,0.3921373613526391,18
11335586,0.4246210240634305,181
11337213,0.42259462423538585,184
11337822,0.3721078431372549,2
11342214,0.3075751964085297,9
11356904,0.4082073945520115,128
11360591,0.422268877366237,90
11361785,0.4195344511969512,30
11363783,0.343312280720369,27
11374472,0.39251338461091206,26
11377276,0.6166666666666667,1
11389428,0.39709005207246467,81
11392479,0.3634705239963076,38
11392677,0.4285334209355736,90
11393983,0.3544356615606616,12
11394479,0.3320166552613447,51
11395084,0.3798290945165945,11
11398085,0.414962155348216,470
11398892,0.5019792392855243,139
11399077,0.47684220839158886,106
11399318,0.33458184452232076,18
11399365,0.4598588624338625,15
11400953,0.6732291666666667,4
11410141,0.3778830405287153,104
11419521,0.3171185527435527,9
11433918,0.3848566658625162,126
11434355,0.36689326814884843,12
11457196,0.3759747794026293,9
11462366,0.47534857850216805,53
11462832,0.4698412698412698,3
11478058,0.343587890470506,149
11478387,0.3927355763145237,19
11497199,0.42419828642531177,82
11498160,0.37409360782216916,177
11498207,0.3984423616073898,116
11507749,0.3067910003443527,25
11509343,0.3752862896947823,118
11512414,0.45670012883619776,89
11523055,0.3086746749506917,33
11525642,0.3889128391905487,58
11531021,0.3628825099688726,76
11533621,0.37582378348959683,78
11547278,0.39983758652528356,189
11549328,0.44224511966173413,95
11552074,0.311121815519137,14
11552569,0.423540360890035,72
11573287,0.4126603199020478,17
11575805,0.35216065662732327,15
11583227,0.3485418338061815,59
11588490,0.38058455433455435,6
11590752,0.4240395084394136,31
11595581,0.3434483491189625,23
11599758,0.4722103748192266,19
11601374,0.42761577322326905,216
11603110,0.4157386711979966,45
11605215,0.4131262774623165,11
11610147,0.41986639663585645,39
11619498,0.43265565992697136,149
11621166,0.3249935897435898,5
11627159,0.4130533415401097,145
11637080,0.3967633928571429,8
11638111,0.3985966344203115,152
11638677,0.3816763859221471,32
11638678,0.313800774970997,148
11640043,0.4700759734093068,3
11640921,0.417929635356942,81
11641406,0.40896071277236246,84
11641687,0.36090188240710047,136
11658142,0.42806355388892153,39
11658909,0.3658333333333333,1
11672368,0.5312977135298563,9
11674535,0.3898760881088463,52
11678323,0.30999275922490205,7
11678366,0.3980555555555556,4
11679052,0.4078510628568306,48
11679184,0.38454531539967013,108
11697817,0.39414213870014964,32
11712120,0.30846125228937726,13
11739385,0.37247162573651404,47
11743748,0.4046509840227947,132
11745234,0.4344472588783699,131
11755336,0.4466263555524684,46
11769898,0.3947449633633844,37
11775028,0.33065476190476195,2
11775115,0.38218898155702885,21
11778122,0.6275000000000001,1
11785399,0.4252109856674151,48
11802330,0.3602262799223116,25
11810269,0.4611094745447985,26
11816168,0.45786458333333335,4
11819518,0.4226878864686901,40
11820958,0.4390697127343556,50
11821901,0.44410940734958054,53
11825856,0.41331958459564033,97
11826680,0.6775925925925925,3
11827325,0.3843766682630001,40
11829208,0.4164877464461891,48
11845640,0.35625,2
11867748,0.4029085682252697,94
11890234,0.4363951811939933,149
11892077,0.47846247251990903,80
11907396,0.4314961982643446,138
11912351,0.4985662635698522,19
11913478,0.20937500000000003,4
11929388,0.42325035174039205,36
11944943,0.34775538816738816,15
11950209,0.385007502661997,216
11962894,0.40517683455888753,21
11972353,0.0,4
11972509,0.3189535462333081,18
11973117,0.41258136837204995,229
11973401,0.35687540502100756,19
11977745,0.4334514535275378,155
11986676,0.3754637530933788,96
11991764,0.4147464557425921,130
12002753,0.3887318875200874,176
12002953,0.4391737974799199,49
12003061,0.36675522695050294,166
12006031,0.4788831018518518,6
12007009,0.427097408172851,79
12007028,0.40518994373339157,59
12011079,0.4510932286098289,141
12019464,0.4223988684926185,8
12028522,0.4054299213549827,71
12042411,0.4644274995760629,133
12056343,0.5312678571428572,12
12056372,0.41125,2
12064196,0.37327540551404775,68
12068660,0.3961861986941329,97
12069871,0.3081130620110883,19
12084472,0.36576324138824134,5
12095197,0.38009956939468215,7
12113003,0.38579153390340504,91
12113826,0.42385828253664637,86
12133747,0.353027368134511,35
12138614,0.45545831501522877,120
12144296,0.42569779721146905,16
12147772,0.3428571428571428,3
12154470,0.3896871133161134,103
12157169,0.3639019800811888,73
12157424,0.38086994292771553,113
12157471,0.39431760789198816,107
12158086,0.3949774707788913,21
12158587,0.3784678526206304,27
12159498,0.44925842502405006,22
12170734,0.4535472765271967,189
12174773,0.3232135770768584,16
12185450,0.42408403955342316,155
12191280,0.4159079275338294,150
12191601,0.46823660714285714,2
12192162,0.42810619922762,262
12193458,0.45338921041091923,49
12208188,0.4251350954519211,75
12208402,0.4611975102481638,9
12209387,0.44333745780347744,171
12209894,0.8666666666666667,1
12212589,0.3835387014650987,143
12213515,0.4278714742615597,195
12223760,0.3975121268371198,106
12224432,0.4102944767717735,62
12225830,0.3879530588624338,20
12229174,0.35986890416573125,169
12233882,0.40296653184112596,74
12234088,0.3961927311839247,43
12246399,0.45327868801498084,71
12249990,0.43429594549356787,145
12255597,0.35922213203463205,12
12265836,0.39895611167740613,73
12272813,0.4007497798515744,137
12294755,0.38954547685077534,43
12323461,0.3212232349537037,8
12324854,0.44140404159126273,48
12325931,0.4045065232132363,128
12339208,0.1310732323232323,3
12343805,0.3427600605247927,20
12344306,0.47829481854486144,48
12355870,0.4123516113516114,3
12359179,0.3905952380952381,2
12361223,0.42004112198317106,67
12361758,0.4326923076923077,1
12361783,0.4039437648513081,44
12365398,0.45986237373737376,6
12365809,0.38182383740747555,82
12370400,0.47102599937568407,102
12378099,0.34064920771595897,189
12378237,0.38261252634231946,170
12379796,0.44497207317270354,34
12384947,0.4586666666666668,1
12386092,0.42719108796296296,10
12387993,0.4424591251175659,105
12409163,0.4063634457533699,58
12412283,0.4240708863146326,62
12423091,0.3903670856761597,62
12426021,0.4255247588217188,16
12426069,0.364617256537142,134
12429592,0.2222610582694616,7
12431572,0.40777648091845603,251
12437023,0.44154721589504703,36
12449616,0.36044456016308035,8
12456183,0.3725624813476285,40
12473960,0.4268991284560487,162
12474364,0.4062527608445975,14
12476587,0.40595238095238095,2
12495116,0.39264991884190165,145
12495817,0.4244353230800549,40
12495915,0.44106449604619546,45
12496064,0.42604275682524156,47
12497002,0.39319312063307355,91
12497708,0.3926439169791843,153
12510231,0.3858891235639726,119
12516858,0.5042278911564627,5
12518952,0.43666052181523995,12
12524012,0.0,1
12537842,0.36877808699237274,7
12540452,0.3877989569699251,105
12548241,0.875,1
12562015,0.41976190476190484,1
12563525,0.4417354497354497,6
12564417,0.38466332511419365,113
12566321,0.40995820053716925,102
12568656,0.4052151489053558,232
12569638,0.3668191265961885,157
12571309,0.35900554405320456,159
12571554,0.3496027747855856,57
12571643,0.4712937321937322,10
12572643,0.3793577025867126,263
12573882,0.3919022397564451,187
12584274,0.4570967180548999,137
12592316,0.3933345230562309,162
12601662,0.4425554149552104,38
12602176,0.2657688492063492,4
12605930,0.4549872658653645,132
12609601,0.40825254154846613,209
12611893,0.43808423393817847,54
12612702,0.4012264365232148,38
12623261,0.3545516651104886,9
12625278,0.3879793284104038,117
12649999,0.4170064545186504,147
12655387,0.4952792302106027,21
12659037,0.385986663510101,8
12672933,0.38363636363636366,4
12682044,0.33382657355871637,7
12682209,0.4094737438487438,30
12684750,0.3882477183836428,44
12686291,0.42385103913630234,25
12704096,0.2971971500721501,10
12708859,0.35897328019203023,24
12713047,0.4276632996632997,5
12730043,0.36843650793650795,10
12737616,0.42766824629825245,256
12740637,0.49044444444444435,5
12749302,0.4482045088191992,127
12753146,0.4115825956907371,64
12756590,0.7025,2
12760073,0.46148073789611765,238
12761753,0.4278614513901361,58
12763914,0.4275,1
12765086,0.6277777777777778,1
12765448,0.5902777777777778,6
12766030,0.4089777140995999,183
12774891,0.4299286876647508,210
12779947,0.39461170642876287,57
12784082,0.4467737233624511,16
12784084,0.37240337306817767,167
12786096,0.39435649960279756,41
12798217,0.43194756961729214,56
12811781,0.3945006574164473,119
12812601,0.34916696729196733,22
12813549,0.478125,2
12815282,0.47676339285714286,1
12827132,0.56,1
12829477,0.423663499844382,30
12829873,0.4482108966239609,93
12831734,0.4394418539616599,119
12835141,0.3659229095865592,69
12836523,0.4699263468013468,6
12837073,0.44930959805906107,85
12849373,0.4750095760233918,15
12850858,0.42775291005291,10
12853295,0.675135582010582,6
12853531,0.2777777777777778,1
12856205,0.44114285185341495,119
12869052,0.7694444444444445,1
12870810,0.46148915826513076,6
12872185,0.3821428571428572,2
12874176,0.4423977945618005,149
12874620,0.4564206980819302,140
12877606,0.0,1
12890246,0.4354955357142857,8
12890585,0.3210648148148148,3
12892932,0.46228358090204585,103
12904114,0.3618338670869505,62
12905876,0.41212533956925923,121
12906576,0.4432993887064066,126
12907218,0.3710846074729399,318
12908346,0.44001077067382,246
12913085,0.40743292850251767,183
12917604,0.42569444444444443,3
12918045,0.37361480795643165,103
12929985,0.4097671668165048,303
12931310,0.4338701224151761,124
12932444,0.42971750192736874,183
12934167,0.3895889966742969,53
12934440,0.40726650194830294,176
12948176,0.4991355988588132,21
12949758,0.4481138380103103,119
12955632,0.381222804972805,37
12955734,0.3947544255688194,33
12957936,0.405277168453603,178
12958490,0.47882415181927046,157
12965791,0.4579551221114624,48
12968264,0.44338909216885414,21
12972434,0.38360922612557447,175
12972518,0.4078640566181816,201
12987399,0.34738958388633984,89
12987793,0.3754483606270274,72
12988628,0.511750187924083,109
13001076,0.27040469505731135,43
13003634,0.35851653655902266,35
13004194,0.5049687775187774,25
13004831,0.38390918109668115,10
13005021,0.4370591779583167,344
13006618,0.39999885735964225,249
13012309,0.4371082532365307,126
13017780,0.3940127465127465,12
13021064,0.34772279978424386,34
13021356,0.4462486403614003,74
13031688,0.41168797252130584,6
13032264,0.42991438167238283,56
13033006,0.3623415337234781,27
13033049,0.40054726726418544,100
13033094,0.4335461001711003,37
13033238,0.3716646285754446,31
13033576,0.424997726604671,63
13041086,0.433410436165705,156
13042188,0.43995112826407995,109
13043519,0.30464662189662195,6
13045179,0.43003410329074176,100
13046830,0.4952245285578619,9
13047812,0.3507673761423762,28
13048035,0.34157687820205346,46
13057611,0.4002375510292177,22
13059333,0.41425945759433364,42
13067177,0.39987351665623433,26
13067406,0.46306572401290225,178
13073909,0.38465475124965703,132
13077296,0.40283180582839206,28
13078053,0.39892745272283875,79
13082362,0.4230256754287013,54
13082625,0.37583664638519554,32
13083601,0.4393856587773999,16
13084094,0.6191666666666668,2
13093129,0.2740902771844384,8
13096966,0.42176239266869064,102
13098396,0.6383333333333333,1
13098692,0.5307291666666667,2
13098840,0.44333843271628903,75
13099841,0.42488450418698037,28
13100720,0.5484504788141151,11
13101706,0.4361084201979416,101
13114739,0.3701851851851852,3
13115134,0.40166666666666667,3
13115403,0.291191958546504,15
13115635,0.2140896833270345,9
13115738,0.20274305555555558,6
13116855,0.0,1
13117269,0.4252488707988872,70
13118066,0.37470422350758487,35
13125457,1.0,1
13127819,0.4061864729715863,43
13130198,0.35903452206906156,12
13140719,0.3977091380421954,124
13141142,0.32025400035947627,30
13142449,0.48847262305595646,18
13142498,0.33605346813680154,15
13143791,0.41070255831787605,28
13144067,0.427844117923953,36
13144124,0.4063236958746576,59
13152450,0.31108172214101426,164
13152707,0.33588934346142857,124
13154183,0.38195767195767205,3
13155310,0.46418818197194817,55
13156874,0.42603535057622055,57
13157031,0.4514583333333333,4
13157211,0.46090603140246,35
13157632,0.34417215172249294,17
13169129,0.4378743842549647,64
13172049,0.47062935633390185,15
13172884,0.35990841081780933,19
13173789,0.32584792250233424,7
13173803,0.418756906995403,81
13175944,0.4140299469494183,52
13176763,0.19907407407407404,1
13186648,0.43886105215747195,20
13190365,0.4015442692228407,7
13190713,0.5900000000000001,1
13191810,0.41002241463036876,141
13192961,0.3903625032182325,40
13194157,0.4087467777793872,86
13194243,0.48750000000000004,2
13201375,0.39529752654752653,11
13203774,0.4095787285874841,83
13204645,0.37270094808466686,228
13204777,0.46919275071880895,45
13208101,0.38345150336943273,9
13208339,0.4043192918192918,13
13210472,0.41661427305965126,7
13219181,0.38667501901397355,46
13222781,0.43141944968586793,73
13222846,0.40152012512640844,66
13226114,0.37205310474358094,9
13234231,0.2,1
13239008,0.3245140516890516,5
13239114,0.4704791741822992,27
13239352,0.42375085034013604,5
13246669,0.35732456140350877,1
13247100,0.4939839240620491,8
13247942,0.43050618739018676,188
13248141,0.2423076923076923,1
13248226,0.5329166666666667,2
13251351,0.37123671761215343,84
13263999,0.43374640875767795,103
13264118,0.3967463481937166,19
13267362,0.2957560248157285,68
13273883,0.37120575197552624,135
13274863,0.40558202320109094,113
13276315,0.41401310458547297,19
13276620,0.4593136368383078,38
13279843,1.0,1
13281972,0.40217475401369324,227
13283226,0.26666666666666666,1
13295137,0.3584251511643161,22
13295363,0.4407345238095238,7
13295794,0.514894952924147,60
13296754,0.4106391416602962,93
13301522,0.2954254850088183,3
13304857,0.30000000000000004,2
13313862,0.4531445334968063,4
13313994,0.4392343428028667,167
13317047,0.325289253489635,192
13318575,0.35834860624800585,127
13327860,0.5099702380952381,6
13330952,0.4406245283899458,62
13331221,0.6206782106782106,5
13331843,0.4078876286356341,29
13332139,0.43153581910829575,143
13334554,0.4190738561234364,44
13334770,0.45398982073342364,144
13345085,0.5449152236652236,4
13346173,0.35676050221073113,23
13347768,0.4094977553310886,9
13360729,0.46162093153759814,6
13360738,0.32440104166666667,4
13361328,0.4279583115516144,93
13363153,0.5235119047619048,4
13368559,0.4182354514998952,92
13376852,0.40230017006802715,7
13379420,0.4758695689899226,45
13379691,0.4161065387711055,34
13379950,0.43924050668247105,60
13390170,0.3700614703888763,132
13397569,0.3341286514948489,108
13398315,0.36728448333812175,51
13413112,0.3972806891243908,167
13414878,0.3742457347136386,15
13415589,0.38926897885073686,46
13416344,0.4397180797666289,16
13419124,0.3579201694941492,49
13431285,1.0,1
13431919,0.4706954349256981,19
13432899,0.33404761904761904,2
13436253,0.3346100546319869,16
13437335,0.4230148017050777,143
13437487,0.379652740930583,89
13437692,0.42482787872841016,135
13443478,0.37663222815948727,93
13448149,0.4137753832350744,81
13449650,0.08333333333333333,1
13451298,0.4536280245861876,224
13451352,0.4549472577102232,148
13451764,0.4491460150651611,123
13452009,0.4707101942225507,145
13452157,0.36650953201026787,99
13453295,0.3692203455427043,93
13462050,0.3291778591778592,17
13465025,0.3452376843058842,106
13466440,0.46666666666666673,1
13466581,0.3876376804930726,9
13472115,0.4711491276468058,19
13476241,0.40795333718376653,27
13479228,0.6171875,2
13479682,0.3770298077345492,43
13481511,0.5002222222222222,5
13491382,0.3942319423531381,20
13494687,0.4494882442458118,66
13495812,0.42678697920311376,127
13496747,0.44171376581036154,54
13497244,0.46761884912695234,21
13505391,0.4399130038480039,50
13508899,0.39293629018064313,82
13512946,0.4347529091113358,91
13513361,0.39025276295602784,16
13513477,0.3463227513227513,5
13514192,0.44320800323908605,55
13514630,0.5922668650793651,8
13515552,0.4059150690579262,21
13525101,0.4317161665013228,16
13532046,0.4642232400913091,73
13533117,0.409089694431869,44
13533362,0.28146508384417435,23
13533608,0.45675580973129987,6
13546442,0.45666666666666667,7
13547399,0.0,1
13547913,0.48841269841269846,3
13548374,0.40031801476897255,140
13550415,0.427891194940537,42
13550784,0.4183801275686779,101
13551080,0.3958012566137566,11
13557023,0.4531289771185603,24
13560905,0.31368473707921174,9
13563495,0.42353350106722065,52
13564045,0.41025836640211644,20
13565640,0.38558311864654227,29
13566886,0.33827854740886504,32
13571125,0.29062499999999997,3
13573186,0.4515422077922078,4
13573225,0.41310812789950396,100
13573729,0.3531874105281843,36
13574589,0.6494047619047619,2
13580802,0.4204769007857229,217
13588014,0.42074794735841253,43
13588493,0.4042253017804126,58
13591919,0.4130126568169464,83
13596684,0.43156173408710785,54
13602047,0.4200282635005086,103
13605521,0.3917464826839827,11
13606672,0.46050588673116044,127
13606919,0.4438836465732244,115
13607307,0.3062912853565869,53
13607577,0.4384954652311423,32
13610252,0.37739913870545355,79
13617752,0.45737516534391537,8
13620924,0.18888013538748835,3
13623551,0.43681293966450224,16
13623929,0.3760355760309536,55
13623944,0.36957311666918835,40
13624569,0.3862226690136173,8
13625368,0.3891144471209878,85
13625787,0.3725441919191919,11
13626355,0.47515151515151516,1
13634950,0.3804067951443922,65
13636163,0.417551087749374,121
13636583,0.28908749124649863,9
13638541,0.4203457411717123,40
13640928,0.4570520172909878,17
13641018,0.3035232512181155,17
13641844,0.4696998988858364,20
13642501,0.32407407407407407,3
13643570,0.44698137094937695,56
13644229,0.42277291850403853,73
13644293,0.45494315889737963,22
13651559,0.3930310000260992,77
13652887,0.440662461304128,30
13654492,0.48282074809721875,20
13655960,0.4728542695399839,40
13656742,0.5338099962207105,7
13658238,0.4442831838489518,36
13658599,0.4158578274576164,41
13658653,0.465583402951824,19
13658666,0.4033865419565261,34
13660156,0.48336030371744654,6
13661111,0.38956511594391063,20
13661423,0.3916454693296029,76
13661449,0.4354131734107468,66
13661612,0.3621430933484505,15
13674131,0.3767708333333334,8
13674411,0.3104025974025974,5
13684864,0.19611620370370372,4
13686744,0.1830055658627087,3
13687977,0.4377195475796015,60
13689184,0.41592457297801505,15
13689263,0.4026314595897929,51
13691364,0.2448334547494211,17
13696391,0.4848157431234057,17
13699419,0.40182639359418865,64
13700118,0.4122222222222222,1
13701247,0.39087596385912565,75
13705512,0.3526320207570208,3
13709119,0.1492343304843305,4
13710525,0.3645238095238095,3
13711017,0.3989473514385596,92
13712209,0.43018646047800696,127
13728003,0.75,2
13732104,0.5403750597546594,33
13734942,0.4476967069604662,67
13734989,0.40785159195165344,29
13751731,0.4138731838838488,53
13752903,0.4307802265177736,22
13753465,0.48848663003662995,5
13753865,0.48393528539361874,21
13754018,0.40366013425361463,88
13762241,0.4284595207412982,86
13764734,0.4133333333333334,1
13765120,0.39854483479483477,13
13765740,0.5003271530834557,14
13769302,0.4410511652699152,12
13769609,0.38829438600113225,58
13770797,0.34058861649622524,30
13770840,0.46900952274849333,17
13770918,0.45603560242794666,21
13771029,0.38327985296667366,37
13779044,0.35383237872937257,62
13781518,0.41644724445650383,27
13785416,0.7944444444444445,2
13785800,0.6124999999999999,3
13785835,0.6960884353741497,3
13786651,0.5131768518518519,10
13787761,0.434661848973634,54
13787781,0.4412713587118349,9
13788324,0.3765144660618218,133
13789232,0.351507326007326,7
13790537,0.49648850732600736,10
13794197,0.4121443586783342,72
13796648,0.14705988455988456,1
13796733,0.5449999999999999,2
13796800,0.44713203463203466,2
13798267,0.4029206751508339,36
13799172,0.4228812555114638,8
13799513,0.3547916666666666,1
13799564,0.5414761904761906,5
13801105,0.41708333333333336,1
13802433,0.3938518518518519,3
13803837,0.3708543419737396,96
13804086,0.3748450951965445,62
13810567,0.41983333333333334,5
13814062,0.42500395728777224,129
13814892,0.39819451710251574,120
13815944,0.4282582491582493,10
13823956,0.39998823052310356,205
13825056,0.3865512520192747,209
13827202,0.4936507936507937,3
13828177,0.36927580470123406,57
13831631,0.38781933968200416,12
13841950,0.4082051406623579,48
13843060,0.37843424606012416,61
13844274,0.4579438987338417,46
13845855,0.4202501756151382,133
13846894,0.3970242124915079,211
13848240,0.41760709049742656,35
13848321,0.4844355158730159,10
13848697,0.3919789985185433,117
13862083,0.33144203108619774,15
13865648,0.4798926510867646,69
13866171,0.4379105774952983,47
13868417,0.3946772443434244,130
13875878,0.402409137514581,36
13878032,0.3460317460317461,1
13881097,0.4512587569564504,244
13881215,0.471623103132183,59
13882079,0.48190934065934066,6
13885814,0.3928896103896104,7
13898798,0.164890873015873,1
13900299,0.37482353529108725,27
13908739,0.3812823274814473,95
13909488,0.45266895604395596,5
13913655,0.3888997725938466,113
13913679,0.3981578311880308,24
13913909,0.3886905621654646,44
13924491,0.46049453068625773,9
13925303,0.35649551753330994,45
13926060,0.41897857695344104,26
13927249,0.45273392081228064,243
13927736,0.4408886132129927,76
13929565,0.412962962962963,3
13935333,0.383331464126394,235
13940437,0.3996357271175994,34
13943472,0.34988095238095235,3
13960396,0.3993866933240005,49
13960559,0.4427612225561962,50
13961307,0.49733187963097025,109
13971990,0.3722435666482141,52
13979912,0.4897613536155203,12
13981404,0.38045621014158426,42
13993929,0.39708333333333334,5
13994043,0.405699786129295,233
13995011,0.3842967402957853,91
13999427,0.4337164604817943,68
14010358,0.41082524960575845,83
14010379,0.4862485740673081,17
14011305,0.4118803418803419,3
14011378,0.40212304549410327,42
14011625,0.36152575680736365,316
14011651,0.46476573015461903,9
14011680,0.16618589743589746,2
14016040,0.3764152573885017,127
14020300,0.37557206749228855,139
14025287,0.4415831491427164,88
14041569,0.4078806806389846,89
14042516,0.44867760406740875,82
14042945,0.37042306923355256,54
14046127,0.3579285611392133,196
14049107,0.41956468853810663,119
14053220,0.35374503968253973,3
14055496,0.4483101851851852,4
14056036,0.2768923611111111,4
14060306,0.4149392319682046,51
14061341,0.3652684360656414,61
14070994,0.40702425720998564,94
14073646,0.36193714809398025,93
14078541,0.47263433325933324,22
14084566,0.40456576812288386,107
14088891,0.5984563375692408,4
14103694,0.4312139383591339,42
14108273,0.3578985893954869,118
14108275,0.3809339230733158,109
14108770,0.40483592519363776,88
14110227,0.40541821989738663,27
14120159,0.3321428571428572,1
14120588,0.3668698378641561,11
14124903,0.46810239440484025,103
14128421,0.3360567061841572,30
14129036,0.35837528344671205,14
14141273,0.40190876366008943,64
14142628,0.4275461515187733,204
14148354,0.41784154290303493,62
14160792,0.4674971138987192,62
14166071,0.3971779964477372,50
14166842,0.41258748880011065,303
14167055,0.4577588126159555,7
14167381,0.39562375311915754,76
14167866,0.44366718687149964,38
14169773,0.3498611111111112,6
14170634,0.3932745398517559,19
14179816,0.6154938271604938,3
14182641,0.4544184825010184,15
14186845,0.41083291157150803,136
14187192,0.43632481610402085,197
14188069,0.42265697699291455,32
14198083,0.48462954668855374,218
14198487,0.44085308094683096,12
14200317,0.3468816137566138,9
14201915,0.441614247801313,25
14204835,0.4200496604687616,66
14206176,0.4324629239892774,152
14206312,0.9,1
14213134,0.3843882313086948,40
14217071,0.43945526695526693,3
